"lon","lat","chlorophyll_mg_m3","euph_depth_m","mld_depth_m"
-85.5,-56.5,0.145674794912338,79.06000180915,208.823931619892
-84.5,-56.5,0.14893813431263,79.5750017976388,219.219491651393
-83.5,-56.5,0.155018925666809,79.2500018049031,158.031396370611
-82.5,-56.5,0.146408244967461,79.5150017989799,200.235113785142
-81.5,-56.5,0.150884404778481,79.4600018002093,192.864607341954
-80.5,-56.5,0.146613970398903,80.4400017783046,149.988066050074
-79.5,-56.5,0.146606341004372,80.5600017756224,175.392491846013
-78.5,-56.5,0.157594010233879,78.025001832284,193.872101041691
-77.5,-56.5,0.162807881832123,76.9750018557534,166.848994287128
-76.5,-56.5,0.162574052810669,76.3650018693879,157.054487605548
-75.5,-56.5,0.178737357258797,75.0900018978864,186.545083845281
-74.5,-56.5,0.206991299986839,73.0650019431487,162.008974529222
-73.5,-56.5,0.230537176132202,70.8150019934401,119.143876885276
-72.5,-56.5,0.238649621605873,69.8150020157918,135.529920238191
-71.5,-56.5,0.248882204294205,68.9500020351261,109.754743599664
-70.5,-56.5,0.241684630513191,68.0750020546839,97.8284586884311
-69.5,-56.5,0.264451742172241,66.6100020874292,106.24147146367
-68.5,-56.5,0.711234927177429,51.08500243444,73.2821528620507
-67.5,-56.5,0.683306813240051,46.9250025274232,47.8498469091955
-66.5,-56.5,0.336319863796234,60.0400022342801,73.4164174907993
-65.5,-56.5,0.247711539268494,67.3750020703301,118.850259753322
-64.5,-56.5,0.211549058556557,71.5300019774586,108.181241542905
-63.5,-56.5,0.202428981661797,70.7400019951165,107.344774133539
-62.5,-56.5,0.200174927711487,70.875001992099,101.529293011309
-61.5,-56.5,0.218966439366341,69.3050020271912,109.771720820193
-60.5,-56.5,0.237690448760986,67.9500020574778,123.385841560314
-59.5,-56.5,0.244478896260262,67.2850020723417,111.696868108671
-58.5,-56.5,0.24073101580143,67.870002059266,110.11299521116
-57.5,-56.5,0.256216377019882,67.580002065748,85.6160704154236
-56.5,-56.5,0.235405713319778,68.6050020428374,90.4097252690193
-55.5,-56.5,0.209330692887306,72.1000019647181,79.5093069582481
-54.5,-56.5,0.206839039921761,72.5200019553304,59.769136761576
-53.5,-56.5,0.229825988411903,70.0350020108745,87.6908204976539
-52.5,-56.5,0.251815170049667,67.2800020724535,78.2643223787711
-51.5,-56.5,0.24138580262661,68.3650020482019,89.8995934320189
-50.5,-56.5,0.248110234737396,68.6950020408258,70.9364086127763
-49.5,-56.5,0.269578099250793,66.3400020934641,72.3641247285538
-48.5,-56.5,0.285859078168869,64.6250021317974,58.4960061894937
-47.5,-56.5,0.323628842830658,62.130002187565,75.7654418668379
-46.5,-56.5,0.416680037975311,57.1900022979826,56.3613986876833
-45.5,-56.5,0.504464268684387,54.7050023535267,74.0825011406533
-44.5,-56.5,0.483588814735413,55.4300023373216,70.2072741136706
-43.5,-56.5,0.460951060056686,54.4000023603439,54.315565008103
-42.5,-56.5,0.522461831569672,51.9700024146587,62.8562076635302
-41.5,-56.5,0.674601554870605,50.4950024476275,55.1798536560189
-40.5,-56.5,0.59771192073822,50.4950024476275,57.4441044227032
-39.5,-56.5,0.524237513542175,52.2100024092942,64.0750894831636
-38.5,-56.5,0.535553455352783,51.8350024176762,63.0870707330835
-37.5,-56.5,0.492265790700912,49.7200024649501,59.7375608522021
-36.5,-56.5,0.491130530834198,51.2750024301931,50.6236309122407
-35.5,-56.5,0.517375886440277,49.490002470091,63.5719606859772
-34.5,-56.5,0.517662465572357,50.63000244461,67.1129543330814
-33.5,-56.5,0.512908577919006,52.0100024137646,69.6864767800252
-32.5,-56.5,0.471990197896957,53.8700023721904,77.4883549872058
-31.5,-56.5,0.437916725873947,56.51500231307,71.148890999
-30.5,-56.5,0.370031833648682,59.4450022475794,72.6832543899289
-29.5,-56.5,0.318523854017258,64.245002140291,62.790048246724
-28.5,-56.5,0.31095615029335,65.0050021233037,61.0839413161763
-27.5,-56.5,0.419796794652939,59.4000022485852,45.8578322970182
-26.5,-56.5,0.707396924495697,53.220002386719,62.6614384871278
-25.5,-56.5,0.624833881855011,50.4550024485216,57.1441698176433
-24.5,-56.5,0.549100518226624,52.8100023958832,78.2507576508668
-23.5,-56.5,0.35657998919487,57.0350023014471,85.9104397099746
-22.5,-56.5,0.390675991773605,57.2700022961944,54.744267699177
-21.5,-56.5,0.409083843231201,56.7550023077056,61.7738973287204
-20.5,-56.5,0.487490564584732,55.7100023310632,65.9948190042188
-19.5,-56.5,0.366481900215149,60.6350022209808,85.3417054326173
-18.5,-56.5,0.309741109609604,63.3100021611899,82.6733678017173
-17.5,-56.5,0.330752074718475,62.1000021882355,86.5771393408234
-16.5,-56.5,0.343774169683456,61.0700022112578,93.2689929244655
-15.5,-56.5,0.302422523498535,61.2850022064522,93.4642208558346
-14.5,-56.5,0.297542214393616,61.6200021989644,78.0633298456074
-13.5,-56.5,0.29545721411705,61.965002191253,67.8253056325177
-12.5,-56.5,0.26456356048584,64.5800021328032,77.631193567903
-11.5,-56.5,0.245684534311295,66.4600020907819,104.813106322144
-10.5,-56.5,0.254824697971344,65.4950021123514,91.9646611673032
-9.5,-56.5,0.276587516069412,63.8600021488965,88.2898174391037
-8.5,-56.5,0.269506603479385,64.6250021317974,57.9675016923318
-7.5,-56.5,0.281740069389343,63.1200021654367,52.0336642140644
-6.5,-56.5,0.25989955663681,64.9450021246448,63.3954596505166
-5.5,-56.5,0.303308129310608,63.8250021496788,79.1244172275239
-4.5,-56.5,0.310225784778595,63.1800021640956,79.9962844812004
-3.5,-56.5,0.311397105455399,61.4250022033229,52.247694287657
-2.5,-56.5,0.348081111907959,59.7750022402033,38.171617634106
-1.5,-56.5,0.389791488647461,57.7150022862479,78.1796709492238
-0.5,-56.5,0.418038070201874,57.7050022864714,74.0173977819111
0.5,-56.5,0.385607540607452,59.3250022502616,74.6524140035477
1.5,-56.5,0.331093519926071,60.0650022337213,67.2283544042459
2.5,-56.5,0.297396838665009,63.560002155602,63.4550130427969
3.5,-56.5,0.304646492004395,62.690002175048,81.8362032542882
4.5,-56.5,0.302180886268616,61.2900022063404,81.3364703755428
5.5,-56.5,0.295251131057739,61.6150021990761,70.3938026923223
6.5,-56.5,0.266533225774765,63.8700021486729,90.4016483896745
7.5,-56.5,0.263827562332153,66.0100021008402,91.9195594779634
8.5,-56.5,0.26868137717247,64.4050021367148,89.331536025059
9.5,-56.5,0.248263642191887,65.5100021120161,75.3054688270934
10.5,-56.5,0.290637522935867,63.7850021505728,93.5297084789459
11.5,-56.5,0.281861037015915,62.8400021716952,84.9182060204108
12.5,-56.5,0.291998744010925,61.3100022058934,70.8441313274202
13.5,-56.5,0.280149132013321,62.9200021699071,25.1657005868782
14.5,-56.5,0.316796392202377,60.2550022294745,63.0808340955644
15.5,-56.5,0.316574037075043,57.8250022837892,97.6160840328067
16.5,-56.5,0.34938833117485,57.1350022992119,61.2872802464756
17.5,-56.5,0.346302539110184,59.0500022564083,80.2798166164133
18.5,-56.5,0.35221540927887,59.0100022573024,71.9794195074151
19.5,-56.5,0.35144966840744,59.4950022464618,59.6410158536323
20.5,-56.5,0.298743188381195,62.6400021761656,85.0988650918639
21.5,-56.5,0.32555103302002,63.5050021568313,102.679069235082
22.5,-56.5,0.284961938858032,65.7500021066517,66.4414402450044
23.5,-56.5,0.24669323861599,68.410002047196,88.5778017981857
24.5,-56.5,0.197953730821609,71.4250019798055,103.987571921365
25.5,-56.5,0.208450615406036,71.705001973547,84.6642650339182
26.5,-56.5,0.207888245582581,69.1050020316616,80.9818712047879
27.5,-56.5,0.190338835120201,70.2350020064041,97.5482526220004
28.5,-56.5,0.209534451365471,68.7150020403787,88.7110364145413
29.5,-56.5,0.197796747088432,68.5850020432845,85.5326764397657
30.5,-56.5,0.203001990914345,68.7350020399317,115.289184023076
31.5,-56.5,0.185760647058487,69.5750020211563,96.6062465392552
32.5,-56.5,0.176752209663391,72.1250019641593,82.4560353041242
33.5,-56.5,0.192347839474678,69.5350020220503,94.7387118054801
34.5,-56.5,0.203153520822525,68.7550020394847,113.053622718122
35.5,-56.5,0.192033931612968,68.5450020441785,107.331697026122
36.5,-56.5,0.198915705084801,69.4650020236149,105.478793622971
37.5,-56.5,0.185412406921387,70.9400019906461,117.291598076265
38.5,-56.5,0.180400475859642,71.8800019696355,108.606296580474
39.5,-56.5,0.179558396339417,73.5850019315258,98.0301266406407
40.5,-56.5,0.161387771368027,76.7850018600002,97.877043065446
41.5,-56.5,0.159655302762985,77.590001842007,91.6250312265218
42.5,-56.5,0.150826320052147,79.0550018092617,88.6987472919726
43.5,-56.5,0.146012276411057,79.9850017884746,NA
44.5,-56.5,0.136828556656837,82.5350017314777,NA
45.5,-56.5,0.138864636421204,82.7050017276779,124.003975199952
46.5,-56.5,0.142507344484329,82.2900017369539,120.13932836274
47.5,-56.5,0.136200845241547,83.4850017102435,113.173598926547
48.5,-56.5,0.134860202670097,83.4650017106906,97.1079452432501
49.5,-56.5,0.133557617664337,83.5750017082319,113.356919226837
50.5,-56.5,0.139303505420685,80.9950017658994,124.024223008045
51.5,-56.5,0.139253348112106,79.1200018078089,121.445394516594
52.5,-56.5,0.14335809648037,80.1950017837808,124.355184226064
53.5,-56.5,0.13952998816967,77.9250018345192,104.329975854758
54.5,-56.5,0.140124529600143,78.7750018155202,99.1957618955015
55.5,-56.5,0.138640254735947,78.6500018183142,113.245860865518
56.5,-56.5,0.143163412809372,78.4100018236786,101.737429437297
57.5,-56.5,0.142530098557472,77.9400018341839,113.649251384843
58.5,-56.5,0.145737439393997,76.7150018615648,101.318070939693
59.5,-56.5,0.14973396062851,76.5400018654764,93.9360590685169
60.5,-56.5,0.151114165782928,77.3500018473715,126.433295627523
61.5,-56.5,0.152331858873367,76.7250018613413,124.532579525934
62.5,-56.5,0.150619566440582,76.2100018728524,122.778695625404
63.5,-56.5,0.14874204993248,76.6400018632412,126.869373392425
64.5,-56.5,0.147819384932518,75.4650018895045,162.887635083003
65.5,-56.5,0.152916863560677,74.6900019068271,104.802092146593
66.5,-56.5,0.148469284176826,77.175001851283,NA
67.5,-56.5,0.147827416658401,77.5600018426776,82.9706569368172
68.5,-56.5,0.151696369051933,77.920001834631,66.8745420622583
69.5,-56.5,0.146102070808411,79.2850018041208,109.82449678793
70.5,-56.5,0.149356961250305,77.8500018361956,106.463559607176
71.5,-56.5,0.146490484476089,78.4900018218905,109.970177384455
72.5,-56.5,0.148595482110977,79.1550018070266,111.86726989409
73.5,-56.5,0.142249256372452,80.1900017838925,108.58075998924
74.5,-56.5,0.141107574105263,82.2000017389655,101.798468843098
75.5,-56.5,0.136773154139519,85.3750016679987,96.011645301374
76.5,-56.5,0.156478360295296,80.4200017787516,71.3767141653078
77.5,-56.5,0.22910051047802,67.9450020575896,57.044722407898
78.5,-56.5,0.217946261167526,68.5150020448491,53.3242725619884
79.5,-56.5,0.266327530145645,64.2150021409616,54.7501242179196
80.5,-56.5,0.304479479789734,60.245002229698,66.5436739923865
81.5,-56.5,0.289474427700043,60.6900022197515,62.8153296789891
82.5,-56.5,0.251591235399246,62.5900021772832,86.6926334124236
83.5,-56.5,0.237310215830803,64.3000021390617,89.3678927436002
84.5,-56.5,0.242456004023552,63.0400021672249,85.0473215137242
85.5,-56.5,0.244251489639282,62.6600021757185,71.6299104571668
86.5,-56.5,0.242160886526108,61.7350021963939,81.1711725976796
87.5,-56.5,0.2232815772295,65.1500021200627,78.4704042189942
88.5,-56.5,0.21451373398304,64.7050021300092,81.4200474894316
89.5,-56.5,0.210136979818344,65.425002113916,104.609657693065
90.5,-56.5,0.18793298304081,69.0000020340085,108.245404749716
91.5,-56.5,0.187122017145157,70.2250020066276,63.6360508802592
92.5,-56.5,0.18811659514904,71.1550019858405,77.6082307316992
93.5,-56.5,0.188526690006256,70.9450019905344,71.4024706720711
94.5,-56.5,0.197308480739594,70.4000020027161,86.6263839052667
95.5,-56.5,0.197513043880463,69.5850020209327,77.9844541411719
96.5,-56.5,0.20620958507061,68.5800020433962,84.6996002166991
97.5,-56.5,0.21298611164093,67.725002062507,79.1681046531673
98.5,-56.5,0.207704424858093,67.8000020608306,74.8320550206562
99.5,-56.5,0.19721519947052,69.9500020127743,96.2495181798097
100.5,-56.5,0.197188690304756,69.4550020238385,99.0671049693431
101.5,-56.5,0.196372091770172,69.9500020127743,102.384225865534
102.5,-56.5,0.195937559008598,69.6700020190328,90.2380719257898
103.5,-56.5,0.181684330105782,70.855001992546,108.014418624007
104.5,-56.5,0.184273555874825,71.0100019890815,99.9524934741968
105.5,-56.5,0.183922752737999,70.005002011545,89.8527462276784
106.5,-56.5,0.186618402600288,69.3600020259619,98.8386344815902
107.5,-56.5,0.185002937912941,69.5550020216033,110.945105831405
108.5,-56.5,0.180141478776932,70.3550020037219,101.921957527971
109.5,-56.5,0.172073766589165,71.4600019790232,100.517927088433
110.5,-56.5,0.160074159502983,73.9600019231439,85.6507273116779
111.5,-56.5,0.148061275482178,75.62000188604,67.8193575520447
112.5,-56.5,0.142399206757545,75.9150018794462,88.1556277791925
113.5,-56.5,0.142000988125801,74.8500019032508,83.3343915385864
114.5,-56.5,0.145579442381859,74.9950019000098,89.3676217685748
115.5,-56.5,0.142337843775749,74.6700019072741,98.8887221562928
116.5,-56.5,0.145469009876251,74.3850019136444,127.115322201212
117.5,-56.5,0.137006685137749,75.8750018803403,96.7320203925685
118.5,-56.5,0.140244469046593,75.475001889281,110.4209637618
119.5,-56.5,0.143089711666107,76.1150018749759,98.866718509056
120.5,-56.5,0.142012745141983,76.0250018769875,109.170482634507
121.5,-56.5,0.138866305351257,76.9700018558651,107.764723280749
122.5,-56.5,0.137645184993744,76.6700018625706,122.493347036293
123.5,-56.5,0.135977864265442,77.61000184156,97.2026017711799
124.5,-56.5,0.136108472943306,78.3700018245727,111.419560699044
125.5,-56.5,0.129054874181747,80.3500017803162,93.3528115951133
126.5,-56.5,0.132601097226143,79.8100017923862,106.590849010879
127.5,-56.5,0.131435632705688,79.5250017987564,101.731265977369
128.5,-56.5,0.134008318185806,79.330001803115,111.430103110949
129.5,-56.5,0.135671526193619,79.2550018047914,108.88427931775
130.5,-56.5,0.130427166819572,79.9950017882511,113.179999437892
131.5,-56.5,0.135213613510132,79.2750018043444,107.096923448518
132.5,-56.5,0.140959024429321,78.4300018232316,109.959116891611
133.5,-56.5,0.14714702963829,76.8950018575415,113.147669123614
134.5,-56.5,0.139885410666466,78.9550018114969,109.277502537149
135.5,-56.5,0.142908230423927,78.5300018209964,94.6783801193628
136.5,-56.5,0.139898851513863,79.2600018046796,109.932680856653
137.5,-56.5,0.137959808111191,79.5350017985329,93.8119641220133
138.5,-56.5,0.13829842209816,79.0450018094853,88.1926417260515
139.5,-56.5,0.138765558600426,78.6800018176436,80.0968678147561
140.5,-56.5,0.14013035595417,78.355001824908,93.1898039752655
141.5,-56.5,0.145212158560753,78.5050018215552,97.8351967130232
142.5,-56.5,0.151699542999268,77.0450018541887,95.8293718838047
143.5,-56.5,0.160857021808624,76.1300018746406,84.2292832535876
144.5,-56.5,0.163047835230827,75.185001895763,77.9642539792
145.5,-56.5,0.157532274723053,76.0650018760934,78.4674375743692
146.5,-56.5,0.164036050438881,75.4700018893927,61.6373304375449
147.5,-56.5,0.189070150256157,73.7650019275025,66.9679594363953
148.5,-56.5,0.235978648066521,69.2500020284206,66.2169037962948
149.5,-56.5,0.180825248360634,74.7250019060448,70.1522863974444
150.5,-56.5,0.167938396334648,75.6700018849224,63.3364502806703
151.5,-56.5,0.167911440134048,74.6200019083917,68.5936728252784
152.5,-56.5,0.167303308844566,73.3550019366667,64.8264107858535
153.5,-56.5,0.163484767079353,73.8400019258261,60.8804316023753
154.5,-56.5,0.159521982073784,74.4950019111857,75.2232650630356
155.5,-56.5,0.158675134181976,75.5100018884987,83.0521491621449
156.5,-56.5,0.160204946994781,75.1150018973276,76.0868411122913
157.5,-56.5,0.162055194377899,74.1000019200146,88.8383334991351
158.5,-56.5,0.160220056772232,74.2800019159913,82.6469207100586
159.5,-56.5,0.171361401677132,72.8250019485131,75.5785896262341
160.5,-56.5,0.170633107423782,72.3550019590184,80.6111937914137
161.5,-56.5,0.17438542842865,71.4950019782409,74.0529620819587
162.5,-56.5,0.176487103104591,71.8550019701943,77.9007788499112
163.5,-56.5,0.182877615094185,71.7000019736588,86.6768898949154
164.5,-56.5,0.185312271118164,71.5550019768998,108.914336531489
165.5,-56.5,0.185427129268646,72.0000019669533,116.033206618896
166.5,-56.5,0.188004642724991,70.1650020079687,161.30843855551
167.5,-56.5,0.193051338195801,69.9100020136684,156.599594880796
168.5,-56.5,0.182582542300224,71.8450019704178,156.690228271466
169.5,-56.5,0.183805763721466,72.5100019555539,128.221387560303
170.5,-56.5,0.175028324127197,73.4400019347668,187.511380652189
171.5,-56.5,0.171292707324028,73.8900019247085,151.183152155073
172.5,-56.5,0.169414892792702,73.7650019275025,179.992476198274
173.5,-56.5,0.163784965872765,73.6800019294024,182.856284786636
174.5,-56.5,0.169445991516113,74.9350019013509,180.338021391948
175.5,-56.5,0.164889499545097,74.9300019014627,164.272315986221
176.5,-56.5,0.169453561306,74.2700019162148,144.5523393622
177.5,-56.5,0.159576460719109,75.7700018826872,131.555126194848
178.5,-56.5,0.158912658691406,76.5050018662587,125.913409067316
179.5,-56.5,0.167732030153275,75.1150018973276,130.821359342754
-179.5,-57.5,0.173833325505257,75.6450018854812,127.630733956802
-178.5,-57.5,0.168888539075851,75.0500018987805,128.434408272902
-177.5,-57.5,0.160075888037682,76.7950018597767,128.374928446601
-176.5,-57.5,0.163755625486374,75.8950018798932,143.324968374443
-175.5,-57.5,0.171304494142532,74.7550019053742,136.051038365503
-174.5,-57.5,0.177719369530678,73.280001938343,124.731077333049
-173.5,-57.5,0.182116746902466,74.9700019005686,143.731845448248
-172.5,-57.5,0.180809140205383,75.3350018924102,129.586050141853
-171.5,-57.5,0.182996153831482,73.6250019306317,134.246668891803
-170.5,-57.5,0.184500247240067,73.3350019371137,106.703402934409
-169.5,-57.5,0.197247087955475,72.3350019594654,119.913271639939
-168.5,-57.5,0.194114953279495,71.8850019695237,116.39500327706
-167.5,-57.5,0.20276951789856,70.4900020007044,116.771357059879
-166.5,-57.5,0.214297071099281,70.0000020116568,98.4769567664425
-165.5,-57.5,0.218617498874664,69.4750020233914,106.440401966071
-164.5,-57.5,0.212022364139557,70.6900019962341,110.614583524137
-163.5,-57.5,0.221132278442383,69.4150020247325,111.529459102092
-162.5,-57.5,0.24989840388298,66.6800020858645,87.7405124461357
-161.5,-57.5,0.263158112764359,65.3050021165982,114.223066306816
-160.5,-57.5,0.271483808755875,63.5650021554902,93.6644142188443
-159.5,-57.5,0.270986437797546,62.5850021773949,93.5007557958297
-158.5,-57.5,0.288022756576538,60.7550022182986,86.7413533423033
-157.5,-57.5,0.28062778711319,61.6150021990761,101.576835571223
-156.5,-57.5,0.286210417747498,61.4250022033229,87.456906850135
-155.5,-57.5,0.268552124500275,62.7300021741539,87.040655442435
-154.5,-57.5,0.245260119438171,65.155002119951,89.8403559803822
-153.5,-57.5,0.249695673584938,66.0450021000579,87.1102705935183
-152.5,-57.5,0.227733999490738,69.6450020195916,80.0474255017777
-151.5,-57.5,0.203537300229073,70.5050020003691,83.6070318275191
-150.5,-57.5,0.212608113884926,70.460002001375,45.6601550729474
-149.5,-57.5,0.224712371826172,69.1750020300969,72.4300101800443
-148.5,-57.5,0.23105101287365,67.5000020675361,71.6385378763534
-147.5,-57.5,0.261868119239807,62.9500021692365,55.1865557288583
-146.5,-57.5,0.242731377482414,64.6600021310151,66.5236258929743
-145.5,-57.5,0.246741712093353,64.9400021247566,32.356210439557
-144.5,-57.5,0.249685436487198,64.9200021252036,65.8079233080748
-143.5,-57.5,0.257893174886703,64.285002139397,52.7506060917252
-142.5,-57.5,0.241108641028404,65.4550021132454,60.7801288915036
-141.5,-57.5,0.232995569705963,66.0850020991638,61.4030253835882
-140.5,-57.5,0.226685538887978,66.0700020994991,57.5914876152601
-139.5,-57.5,0.218795210123062,66.5600020885468,74.4893965056795
-138.5,-57.5,0.206055968999863,67.3400020711124,85.5159020135303
-137.5,-57.5,0.205438911914825,67.560002066195,91.2590876226637
-136.5,-57.5,0.187693014740944,68.4400020465255,75.6594669479766
-135.5,-57.5,0.200523555278778,67.2750020725653,82.6404727459631
-134.5,-57.5,0.205998584628105,67.1650020750239,74.568919983496
-133.5,-57.5,0.212205097079277,67.2150020739064,78.1125215840031
-132.5,-57.5,0.216473057866096,67.4400020688772,108.101004582268
-131.5,-57.5,0.211272910237312,67.5200020670891,111.239051413117
-130.5,-57.5,0.199104771018028,68.3850020477548,146.443211162173
-129.5,-57.5,0.17348475754261,71.7200019732118,129.049973691198
-128.5,-57.5,0.178260341286659,71.0150019889697,134.186568604388
-127.5,-57.5,0.169670104980469,71.2850019829348,135.24209433935
-126.5,-57.5,0.173114940524101,72.1200019642711,137.049700444924
-125.5,-57.5,0.188433140516281,70.4300020020455,114.68513617496
-124.5,-57.5,0.163570865988731,72.3100019600242,110.937767695718
-123.5,-57.5,0.173488616943359,71.9050019690767,126.559028553549
-122.5,-57.5,0.158673629164696,73.2200019396842,128.553291613902
-121.5,-57.5,0.16133888065815,73.1100019421428,102.380828689071
-120.5,-57.5,0.182916551828384,70.6750019965693,118.380077873225
-119.5,-57.5,0.181583598256111,72.4800019562244,140.842141502621
-118.5,-57.5,0.156868532299995,75.0050018997863,145.089363614551
-117.5,-57.5,0.167935267090797,73.9900019224733,116.588214510215
-116.5,-57.5,0.160320490598679,74.6750019071624,126.526410022903
-115.5,-57.5,0.154991924762726,75.2350018946454,140.484753750181
-114.5,-57.5,0.164265513420105,74.3500019144267,146.57337127487
-113.5,-57.5,0.165070861577988,75.1700018960983,135.753524882686
-112.5,-57.5,0.16810342669487,74.0700019206852,136.299227322806
-111.5,-57.5,0.171592265367508,73.3650019364432,166.763753949088
-110.5,-57.5,0.174314260482788,73.2350019393489,161.175302791716
-109.5,-57.5,0.165514916181564,73.900001924485,102.912231797604
-108.5,-57.5,0.163248300552368,74.2300019171089,143.319848962122
-107.5,-57.5,0.15351103246212,75.6050018863752,133.898027678774
-106.5,-57.5,0.165140092372894,74.2000019177794,133.739489416596
-105.5,-57.5,0.162864655256271,74.2850019158795,155.160088307046
-104.5,-57.5,0.156016439199448,75.5500018876046,135.15964361669
-103.5,-57.5,0.158961057662964,74.7600019052625,164.225648691334
-102.5,-57.5,0.162170737981796,75.6700018849224,151.000179903286
-101.5,-57.5,0.158469617366791,74.3900019135326,205.57282255493
-100.5,-57.5,0.156086415052414,75.2350018946454,186.032239335207
-99.5,-57.5,0.154031410813332,75.3500018920749,161.970547052608
-98.5,-57.5,0.154368937015533,75.4450018899515,198.561731989053
-97.5,-57.5,0.15900331735611,75.5600018873811,180.025402285402
-96.5,-57.5,0.165125653147697,74.9050019020215,177.419706006396
-95.5,-57.5,0.160693451762199,76.7700018603355,149.949901419143
-94.5,-57.5,0.157450273633003,77.4250018456951,138.174376345819
-93.5,-57.5,0.16451033949852,76.0650018760934,152.464411042196
-92.5,-57.5,0.17921045422554,74.4850019114092,166.096548497445
-91.5,-57.5,0.1856479793787,73.1500019412488,186.550805608347
-90.5,-57.5,0.187872558832169,73.9150019241497,160.430061457519
-89.5,-57.5,0.165032550692558,76.2500018719584,177.411292030238
-88.5,-57.5,0.165971532464027,76.6450018631294,182.100118731152
-87.5,-57.5,0.159230574965477,77.2750018490478,172.47408896665
-86.5,-57.5,0.17531706392765,75.16500189621,163.129075303605
-85.5,-57.5,0.180213257670403,74.3250019149855,161.91447808801
-84.5,-57.5,0.160494491457939,77.1000018529594,214.250142376037
-83.5,-57.5,0.155605182051659,78.1500018294901,188.907333441283
-82.5,-57.5,0.155938640236855,77.0950018530712,167.607523708451
-81.5,-57.5,0.165649101138115,77.4250018456951,209.118636905923
-80.5,-57.5,0.178856238722801,76.0850018756464,225.009427192719
-79.5,-57.5,0.16085784137249,77.920001834631,136.33770607023
-78.5,-57.5,0.156657129526138,77.61000184156,193.937586936807
-77.5,-57.5,0.155161678791046,77.2650018492714,205.866743266687
-76.5,-57.5,0.155938178300858,78.2200018279254,194.647766770749
-75.5,-57.5,0.154086455702782,79.0100018102676,179.709998118029
-74.5,-57.5,0.148907467722893,78.1450018296018,197.860159727912
-73.5,-57.5,0.15729247033596,76.4950018664822,174.193654863241
-72.5,-57.5,0.168538182973862,75.2350018946454,142.79427970702
-71.5,-57.5,0.179473280906677,74.1600019186735,162.587035048366
-70.5,-57.5,0.178095415234566,74.3650019140914,115.354784481853
-69.5,-57.5,0.200424164533615,72.9950019447133,140.061778906912
-68.5,-57.5,0.211180001497269,71.165001985617,126.939481929077
-67.5,-57.5,0.213846996426582,71.9450019681826,97.9890291845355
-66.5,-57.5,0.208952620625496,71.3200019821525,94.048180813534
-65.5,-57.5,0.206311136484146,73.1300019416958,103.633642909942
-64.5,-57.5,0.20279586315155,73.1250019418076,111.401213540265
-63.5,-57.5,0.201520070433617,73.6250019306317,87.1439843674277
-62.5,-57.5,0.208026841282845,72.5450019547716,102.839265922514
-61.5,-57.5,0.210998311638832,70.9050019914284,81.1828029155234
-60.5,-57.5,0.193297579884529,72.7500019501895,88.1362935024208
-59.5,-57.5,0.186391189694405,73.4500019345433,89.2868278250577
-58.5,-57.5,0.18256077170372,74.915001901798,83.829305807078
-57.5,-57.5,0.184042483568192,75.4900018889457,52.5393463748122
-56.5,-57.5,0.19777312874794,74.7550019053742,56.395928722908
-55.5,-57.5,0.251629441976547,71.7300019729882,62.7417824838068
-54.5,-57.5,0.280270040035248,68.4850020455196,55.7979833100515
-53.5,-57.5,0.267341613769531,67.8850020589307,66.2705223648551
-52.5,-57.5,0.249373450875282,69.0600020326674,61.8102966104827
-51.5,-57.5,0.297802329063416,63.995002145879,66.3159672553185
-50.5,-57.5,0.386028796434402,60.2950022285804,52.148164519154
-49.5,-57.5,0.400669485330582,60.0550022339448,53.7358739767631
-48.5,-57.5,0.448989927768707,57.4850022913888,48.2932957807396
-47.5,-57.5,0.580095410346985,52.2300024088472,44.0804294799128
-46.5,-57.5,0.622129678726196,49.5350024690852,54.1894408575729
-45.5,-57.5,0.594364821910858,49.8000024631619,56.8356655756094
-44.5,-57.5,0.659145772457123,49.0850024791434,50.251883821741
-43.5,-57.5,0.682454824447632,47.0300025250763,49.4662787064802
-42.5,-57.5,0.662294149398804,48.2150024985895,59.2278974051485
-41.5,-57.5,0.577239990234375,48.5450024912134,48.8123825142546
-40.5,-57.5,0.603366374969482,49.6250024670735,72.0549664006162
-39.5,-57.5,0.513348639011383,51.4400024265051,69.9618874446253
-38.5,-57.5,0.582538247108459,48.1250025006011,68.2384671445967
-37.5,-57.5,0.504369020462036,49.7450024643913,62.5496481737951
-36.5,-57.5,0.494426041841507,50.4400024488568,50.5521672477316
-35.5,-57.5,0.491240739822388,50.5950024453923,52.1481600886867
-34.5,-57.5,0.506939232349396,50.650002444163,64.3110242789698
-33.5,-57.5,0.473791897296906,52.0950024118647,57.1691916685723
-32.5,-57.5,0.470557630062103,54.2450023638085,61.3687711578916
-31.5,-57.5,0.442898809909821,54.8100023511797,74.3867442216413
-30.5,-57.5,0.473978042602539,55.2950023403391,75.1191460652244
-29.5,-57.5,0.397925138473511,60.1150022326037,82.5090400277355
-28.5,-57.5,0.288504511117935,65.6900021079928,54.1014050408085
-27.5,-57.5,0.294665098190308,66.7250020848587,51.9530066087595
-26.5,-57.5,0.451390326023102,58.2450022744015,45.6472044888138
-25.5,-57.5,1.42501950263977,49.7050024652854,89.1485000872846
-24.5,-57.5,0.918942272663116,51.0400024354458,62.833303735131
-23.5,-57.5,0.486136466264725,55.1700023431331,54.2493486351767
