MON,lat,lon,depth,carbon_ugC_l,SST,BATHY,CHLO,logchlo,logdepth,logBiom
6,31.66555556,-64.13861111,87,0.0036,24.53499945,-4251.9683,0.058873262,-1.230081899,1.939519253,-2.443697499
6,31.66555556,-64.13861111,87,0.0468,24.53499945,-4251.9683,0.058873262,-1.230081899,1.939519253,-1.329754147
6,31.67111111,-64.18083333,110,0.072,24.40999945,-4251.9683,0.058616128,-1.231982874,2.041392685,-1.142667504
6,31.67111111,-64.18083333,110,0.2556,24.40999945,-4251.9683,0.058616128,-1.231982874,2.041392685,-0.592439151
6,31.67333333,-64.16722222,103,0.0468,24.40999945,-4251.9683,0.058616128,-1.231982874,2.012837225,-1.329754147
6,31.67333333,-64.16722222,103,0.2664,24.40999945,-4251.9683,0.058616128,-1.231982874,2.012837225,-0.57446578
7,31.68416667,-64.21555556,107.5,0.036,26.9949994,-4251.9683,0.0496439,-1.304134106,2.031408464,-1.443697499
7,31.68416667,-64.21555556,107.5,0.1944,26.9949994,-4251.9683,0.0496439,-1.304134106,2.031408464,-0.711303739
7,31.68666667,-64.35083333,103.5,0.0504,26.9499994,-4251.9683,0.050178435,-1.29948289,2.01494035,-1.297569464
7,31.68666667,-64.35083333,103.5,0.1872,26.9499994,-4251.9683,0.050178435,-1.29948289,2.01494035,-0.727694156
7,31.75083333,-64.18638889,107.5,0.0252,26.9799994,-4251.9683,0.050980248,-1.29259806,2.031408464,-1.598599459
7,31.75083333,-64.18638889,107.5,0.0828,26.9799994,-4251.9683,0.050980248,-1.29259806,2.031408464,-1.081969663
7,31.84777778,-64.16861111,115,0.036,26.9449994,-4251.9683,0.05220937,-1.282251549,2.06069784,-1.443697499
7,31.84777778,-64.16861111,115,0.1908,26.9449994,-4251.9683,0.05220937,-1.282251549,2.06069784,-0.71942163
8,31.79222222,-64.38861111,102.5,0.0324,27.89999938,-4251.9683,0.049422767,-1.306072944,2.010723865,-1.48945499
8,31.79222222,-64.38861111,102.5,0.2196,27.89999938,-4251.9683,0.049422767,-1.306072944,2.010723865,-0.658367664
8,31.85222222,-64.25388889,121,0.0144,27.86499938,-4251.9683,0.049000107,-1.309802974,2.08278537,-1.841637508
8,31.85222222,-64.25388889,121,0.2088,27.86499938,-4251.9683,0.049000107,-1.309802974,2.08278537,-0.680269506
8,31.86555556,-64.05138889,72.5,0.054,27.83999938,-4251.9683,0.049852572,-1.302312427,1.860338007,-1.26760624
8,31.86555556,-64.05138889,72.5,0.2772,27.83999938,-4251.9683,0.049852572,-1.302312427,1.860338007,-0.557206774
8,31.89944444,-64.26277778,87.5,0.0288,27.86499938,-4251.9683,0.049000107,-1.309802974,1.942008053,-1.540607512
8,31.89944444,-64.26277778,87.5,0.108,27.86499938,-4251.9683,0.049000107,-1.309802974,1.942008053,-0.966576245
9,31.70333333,-64.23111111,112.5,0.072,27.41999939,-4251.9683,0.059311695,-1.226859662,2.051152522,-1.142667504
9,31.76333333,-64.27638889,87.5,0.0396,27.38999939,-4251.9683,0.059428513,-1.226005136,1.942008053,-1.402304814
9,31.76333333,-64.27638889,87.5,0.1332,27.38999939,-4251.9683,0.059428513,-1.226005136,1.942008053,-0.875495775
9,31.80694444,-64.36805556,105,0.0576,27.40999939,-4251.9683,0.059874523,-1.22275793,2.021189299,-1.239577517
9,31.80694444,-64.36805556,105,0.162,27.40999939,-4251.9683,0.059874523,-1.22275793,2.021189299,-0.790484985
9,31.83666667,-64.28472222,102.5,0.0252,27.33499939,-4251.9683,0.060354572,-1.219289827,2.010723865,-1.598599459
9,31.83666667,-64.28472222,102.5,0.0468,27.33499939,-4251.9683,0.060354572,-1.219289827,2.010723865,-1.329754147
10,31.67805556,-64.39833333,93.5,0.018,25.96499942,-4251.9683,0.070735849,-1.150360427,1.970811611,-1.744727495
10,31.67805556,-64.39833333,93.5,0.1836,25.96499942,-4251.9683,0.070735849,-1.150360427,1.970811611,-0.736127323
10,31.82888889,-64.245,107.5,0.072,25.90999942,-4251.9683,0.072824948,-1.13771982,2.031408464,-1.142667504
10,31.82888889,-64.245,107.5,0.108,25.90999942,-4251.9683,0.072824948,-1.13771982,2.031408464,-0.966576245
10,31.83,-64.22944444,90,0.0216,25.90999942,-4251.9683,0.072824948,-1.13771982,1.954242509,-1.665546249
10,31.83,-64.22944444,90,0.0972,25.90999942,-4251.9683,0.072824948,-1.13771982,1.954242509,-1.012333735
10,31.91888889,-64.16972222,110,0.09,25.98999942,-4251.9683,0.071093805,-1.148168241,2.041392685,-1.045757491
10,31.91888889,-64.16972222,110,0.1368,25.98999942,-4251.9683,0.071093805,-1.148168241,2.041392685,-0.863913903
11,31.66611111,-64.33166667,100,0.0684,24.00499946,-4251.9683,0.104188859,-0.982178716,2,-1.164943898
11,31.66611111,-64.33166667,100,0.1224,24.00499946,-4251.9683,0.104188859,-0.982178716,2,-0.912218582
11,31.6775,-64.17388889,125,0.0144,23.98999946,-4251.9683,0.107820772,-0.967297564,2.096910013,-1.841637508
11,31.6775,-64.17388889,125,0.0504,23.98999946,-4251.9683,0.107820772,-0.967297564,2.096910013,-1.297569464
11,31.89833333,-64.23555556,105,0.0108,23.88499947,-4251.9683,0.102205828,-0.99052434,2.021189299,-1.966576245
11,31.89833333,-64.23555556,105,0.216,23.88499947,-4251.9683,0.102205828,-0.99052434,2.021189299,-0.665546249
11,31.9125,-64.42722222,50,0.0648,23.89499947,-4251.9683,0.097512431,-1.010940014,1.698970004,-1.188424994
11,31.9125,-64.42722222,50,0.1152,23.89499947,-4251.9683,0.097512431,-1.010940014,1.698970004,-0.938547521
12,31.67111111,-64.36055556,97.5,0.036,22.1849995,-4251.9683,0.129511252,-0.887692498,1.989004616,-1.443697499
12,31.67111111,-64.36055556,97.5,0.18,22.1849995,-4251.9683,0.129511252,-0.887692498,1.989004616,-0.744727495
12,31.7675,-64.32527778,92.5,0.1044,22.12999951,-4251.9683,0.13114275,-0.882255712,1.966141733,-0.981299501
12,31.7675,-64.32527778,92.5,0.1908,22.12999951,-4251.9683,0.13114275,-0.882255712,1.966141733,-0.71942163
12,31.84777778,-64.40111111,95,0.2088,22.08499951,-4251.9683,0.135536134,-0.867944905,1.977723605,-0.680269506
12,31.84777778,-64.40111111,95,0.2916,22.08499951,-4251.9683,0.135536134,-0.867944905,1.977723605,-0.53521248
12,31.94027778,-64.16666667,77.5,0.1404,22.12999951,-4251.9683,0.135162845,-0.869142675,1.889301703,-0.852632892
12,31.94027778,-64.16666667,77.5,0.45,22.12999951,-4251.9683,0.135162845,-0.869142675,1.889301703,-0.346787486
1,31.73305556,-64.27916667,112.5,0.1548,20.90999953,-4251.9683,0.157795504,-0.801905376,2.051152522,-0.810229044
1,31.73305556,-64.27916667,112.5,0.162,20.90999953,-4251.9683,0.157795504,-0.801905376,2.051152522,-0.790484985
1,31.81555556,-64.34222222,100,0.072,20.88499953,-4251.9683,0.158863693,-0.798975345,2,-1.142667504
1,31.81555556,-64.34222222,100,0.2052,20.88499953,-4251.9683,0.158863693,-0.798975345,2,-0.687822644
1,31.83194444,-64.47611111,110,0.0288,20.90999953,-4251.9683,0.158554241,-0.799822137,2.041392685,-1.540607512
1,31.83194444,-64.47611111,110,0.0612,20.90999953,-4251.9683,0.158554241,-0.799822137,2.041392685,-1.213248578
1,31.9225,-64.34222222,77.5,0.0396,20.80499953,-4251.9683,0.168775424,-0.772690791,1.889301703,-1.402304814
1,31.9225,-64.34222222,77.5,0.0792,20.80499953,-4251.9683,0.168775424,-0.772690791,1.889301703,-1.101274818
2,31.68638889,-64.30055556,112.5,0.0756,20.18499955,-4251.9683,0.151363283,-0.81997946,2.051152522,-1.121478204
2,31.68638889,-64.30055556,112.5,0.1116,20.18499955,-4251.9683,0.151363283,-0.81997946,2.051152522,-0.952335805
2,31.72833333,-64.44861111,100,0.0612,20.29999955,-4251.9683,0.148753554,-0.82753265,2,-1.213248578
2,31.72833333,-64.44861111,100,0.1188,20.29999955,-4251.9683,0.148753554,-0.82753265,2,-0.925183559
2,31.74805556,-64.36361111,82.5,0.144,20.26999955,-4251.9683,0.147582993,-0.830963687,1.916453949,-0.841637508
2,31.74805556,-64.36361111,82.5,0.2124,20.26999955,-4251.9683,0.147582993,-0.830963687,1.916453949,-0.672845488
2,31.82888889,-64.3125,110,0.0216,20.22499955,-4251.9683,0.152134866,-0.817771245,2.041392685,-1.665546249
2,31.82888889,-64.3125,110,0.2232,20.22499955,-4251.9683,0.152134866,-0.817771245,2.041392685,-0.65130581
3,31.67944444,-64.42083333,105,0.0432,19.61999956,-4251.9683,0.163292542,-0.78703365,2.021189299,-1.364516253
3,31.67944444,-64.42083333,105,0.2124,19.61999956,-4251.9683,0.163292542,-0.78703365,2.021189299,-0.672845488
3,31.73083333,-64.24555556,107.5,0.0324,19.68499956,-4251.9683,0.160434395,-0.794702519,2.031408464,-1.48945499
3,31.73083333,-64.24555556,107.5,0.1224,19.68499956,-4251.9683,0.160434395,-0.794702519,2.031408464,-0.912218582
3,31.76805556,-64.41805556,117.5,0.0108,19.54999956,-4251.9683,0.167599738,-0.775726666,2.070037867,-1.966576245
3,31.76805556,-64.41805556,117.5,0.0612,19.54999956,-4251.9683,0.167599738,-0.775726666,2.070037867,-1.213248578
3,31.89833333,-64.34027778,87.5,0.1116,19.51999956,-4251.9683,0.178754658,-0.747742634,1.942008053,-0.952335805
3,31.89833333,-64.34027778,87.5,0.1476,19.51999956,-4251.9683,0.178754658,-0.747742634,1.942008053,-0.830913643
4,31.68694444,-64.17138889,102.5,0.0252,20.27999955,-4251.9683,0.124199897,-0.905878764,2.010723865,-1.598599459
4,31.68694444,-64.17138889,102.5,0.1044,20.27999955,-4251.9683,0.124199897,-0.905878764,2.010723865,-0.981299501
4,31.68944444,-64.24111111,82.5,0.1224,20.27999955,-4251.9683,0.124199897,-0.905878764,1.916453949,-0.912218582
4,31.68944444,-64.24111111,82.5,0.3852,20.27999955,-4251.9683,0.124199897,-0.905878764,1.916453949,-0.414313722
4,31.91083333,-64.17666667,100,0.0756,20.09999955,-4251.9683,0.140739754,-0.851583213,2,-1.121478204
4,31.91083333,-64.17666667,100,0.1476,20.09999955,-4251.9683,0.140739754,-0.851583213,2,-0.830913643
4,31.92472222,-64.15972222,110,0.108,20.03999955,-4251.9683,0.140754223,-0.851538567,2.041392685,-0.966576245
4,31.92472222,-64.15972222,110,0.2628,20.03999955,-4251.9683,0.140754223,-0.851538567,2.041392685,-0.580374639
5,31.64,-64.11694444,117.5,0.0324,21.65499952,-4251.9683,0.067514934,-1.170600155,2.070037867,-1.48945499
5,31.64,-64.11694444,117.5,0.1188,21.65499952,-4251.9683,0.067514934,-1.170600155,2.070037867,-0.925183559
5,31.64,-64.28555556,100,0.0324,21.71999951,-4251.9683,0.064493373,-1.190484909,2,-1.48945499
5,31.64,-64.28555556,100,0.108,21.71999951,-4251.9683,0.064493373,-1.190484909,2,-0.966576245
5,31.68472222,-64.23555556,105,0.0756,21.64499952,-4251.9683,0.068316437,-1.16547479,2.021189299,-1.121478204
5,31.68472222,-64.23555556,105,0.3996,21.64499952,-4251.9683,0.068316437,-1.16547479,2.021189299,-0.39837452
5,31.92694444,-64.35666667,92.5,0.1548,21.59999952,-4251.9683,0.073250242,-1.135190939,1.966141733,-0.810229044
5,31.92694444,-64.35666667,92.5,0.3384,21.59999952,-4251.9683,0.073250242,-1.135190939,1.966141733,-0.470569646
6,31.60694444,-64.1975,120,0.1116,24.50499945,-4251.9683,0.058778256,-1.230783303,2.079181246,-0.952335805
6,31.60694444,-64.1975,120,0.288,24.50499945,-4251.9683,0.058778256,-1.230783303,2.079181246,-0.540607512
6,31.62111111,-64.31,107.5,0.1836,24.55499945,-4251.9683,0.058560953,-1.232391868,2.031408464,-0.736127323
6,31.62111111,-64.31,107.5,0.36,24.55499945,-4251.9683,0.058560953,-1.232391868,2.031408464,-0.443697499
6,31.75083333,-64.45027778,90,0.2304,24.39499945,-4251.9683,0.058652408,-1.23171415,1.954242509,-0.637517525
6,31.75083333,-64.45027778,90,0.4356,24.39499945,-4251.9683,0.058652408,-1.23171415,1.954242509,-0.360912129
6,31.87583333,-64.44222222,120,0.144,24.54499945,-4251.9683,0.059518911,-1.225345024,2.079181246,-0.841637508
6,31.87583333,-64.44222222,120,0.4572,24.54499945,-4251.9683,0.059518911,-1.225345024,2.079181246,-0.339893778
7,31.7625,-64.2575,107.5,0.1584,26.9649994,-4251.9683,0.050997548,-1.292450706,2.031408464,-0.800244823
7,31.7625,-64.2575,107.5,0.2844,26.9649994,-4251.9683,0.050997548,-1.292450706,2.031408464,-0.546070408
7,31.7625,-64.21583333,107.5,0.0216,26.9799994,-4251.9683,0.050980248,-1.29259806,2.031408464,-1.665546249
7,31.7625,-64.21583333,107.5,0.0756,26.9799994,-4251.9683,0.050980248,-1.29259806,2.031408464,-1.121478204
7,31.88277778,-64.31222222,92.5,0.126,26.9299994,-4251.9683,0.052124351,-1.282959337,1.966141733,-0.899629455
7,31.88277778,-64.31222222,92.5,0.3096,26.9299994,-4251.9683,0.052124351,-1.282959337,1.966141733,-0.509199048
7,31.93027778,-64.23527778,90,0.0756,26.9049994,-4251.9683,0.052877538,-1.276728775,1.954242509,-1.121478204
7,31.93027778,-64.23527778,90,0.0792,26.9049994,-4251.9683,0.052877538,-1.276728775,1.954242509,-1.101274818
8,31.68222222,-64.34555556,97.5,0.0324,27.93499938,-4251.9683,0.048598718,-1.313375188,1.989004616,-1.48945499
8,31.68222222,-64.34555556,97.5,0.0576,27.93499938,-4251.9683,0.048598718,-1.313375188,1.989004616,-1.239577517
8,31.75666667,-64.16611111,104,0.0396,27.89999938,-4251.9683,0.049546853,-1.304983927,2.017033339,-1.402304814
8,31.75666667,-64.16611111,104,0.072,27.89999938,-4251.9683,0.049546853,-1.304983927,2.017033339,-1.142667504
8,31.815,-64.40888889,72.5,0.126,27.89999938,-4251.9683,0.049422767,-1.306072944,1.860338007,-0.899629455
8,31.815,-64.40888889,72.5,0.2412,27.89999938,-4251.9683,0.049422767,-1.306072944,1.860338007,-0.617622697
8,31.82305556,-64.27611111,100,0.126,27.90999938,-4251.9683,0.049044769,-1.309407304,2,-0.899629455
8,31.82305556,-64.27611111,100,0.378,27.90999938,-4251.9683,0.049044769,-1.309407304,2,-0.4225082
9,31.655,-64.37361111,62.5,0.0972,27.41499939,-4251.9683,0.055454724,-1.256061455,1.795880017,-1.012333735
9,31.655,-64.37361111,62.5,0.144,27.41499939,-4251.9683,0.055454724,-1.256061455,1.795880017,-0.841637508
9,31.69305556,-64.4025,130,0.1044,27.40999939,-4251.9683,0.05897462,-1.229334849,2.113943352,-0.981299501
9,31.69305556,-64.4025,130,0.1224,27.40999939,-4251.9683,0.05897462,-1.229334849,2.113943352,-0.912218582
9,31.74805556,-64.40388889,80,0.0504,27.40999939,-4251.9683,0.05897462,-1.229334849,1.903089987,-1.297569464
9,31.74805556,-64.40388889,80,0.0792,27.40999939,-4251.9683,0.05897462,-1.229334849,1.903089987,-1.101274818
9,31.94333333,-64.36861111,62.5,0.1476,27.30499939,-4251.9683,0.063277237,-1.198752492,1.795880017,-0.830913643
9,31.94333333,-64.36861111,62.5,0.6264,27.30499939,-4251.9683,0.063277237,-1.198752492,1.795880017,-0.203148251
10,31.6525,-64.43388889,82.5,0.0144,26.05999942,-4251.9683,0.068844847,-1.162128558,1.916453949,-1.841637508
10,31.6525,-64.43388889,82.5,0.0792,26.05999942,-4251.9683,0.068844847,-1.162128558,1.916453949,-1.101274818
10,31.67944444,-64.25333333,57.5,0.1728,25.90999942,-4251.9683,0.070854798,-1.149630736,1.759667845,-0.762456262
10,31.67944444,-64.25333333,57.5,0.2124,25.90999942,-4251.9683,0.070854798,-1.149630736,1.759667845,-0.672845488
10,31.70083333,-64.18666667,146,0.1224,25.84499942,-4251.9683,0.070148148,-1.153983793,2.164352856,-0.912218582
10,31.70083333,-64.18666667,146,0.1512,25.84499942,-4251.9683,0.070148148,-1.153983793,2.164352856,-0.820448209
10,31.71972222,-64.37888889,97.5,0.0324,25.96499942,-4251.9683,0.070735849,-1.150360427,1.989004616,-1.48945499
10,31.71972222,-64.37888889,97.5,0.0792,25.96499942,-4251.9683,0.070735849,-1.150360427,1.989004616,-1.101274818
11,31.65055556,-64.22388889,95,0.0288,23.98499946,-4251.9683,0.104390576,-0.981338704,1.977723605,-1.540607512
11,31.65055556,-64.22388889,95,0.1656,23.98499946,-4251.9683,0.104390576,-0.981338704,1.977723605,-0.780939668
11,31.65944444,-64.18416667,105,0.0504,23.98499946,-4251.9683,0.104390576,-0.981338704,2.021189299,-1.297569464
11,31.65944444,-64.18416667,105,0.126,23.98499946,-4251.9683,0.104390576,-0.981338704,2.021189299,-0.899629455
11,31.69666667,-64.31055556,90,0.0684,23.96499946,-4251.9683,0.107533373,-0.968456732,1.954242509,-1.164943898
11,31.69666667,-64.31055556,90,0.0972,23.96499946,-4251.9683,0.107533373,-0.968456732,1.954242509,-1.012333735
11,31.71305556,-64.33138889,105,0.054,23.96499946,-4251.9683,0.107533373,-0.968456732,2.021189299,-1.26760624
11,31.71305556,-64.33138889,105,0.072,23.96499946,-4251.9683,0.107533373,-0.968456732,2.021189299,-1.142667504
12,31.85666667,-64.27083333,97.5,0.0252,22.07999951,-4251.9683,0.135583699,-0.867792523,1.989004616,-1.598599459
12,31.85666667,-64.27083333,97.5,0.1296,22.07999951,-4251.9683,0.135583699,-0.867792523,1.989004616,-0.887394998
12,31.89222222,-64.1925,67.5,0.1692,22.09499951,-4251.9683,0.133855537,-0.873363661,1.829303773,-0.771599641
12,31.89222222,-64.1925,67.5,0.3384,22.09499951,-4251.9683,0.133855537,-0.873363661,1.829303773,-0.470569646
12,31.90972222,-64.2925,105,0.0468,22.07999951,-4251.9683,0.135583699,-0.867792523,2.021189299,-1.329754147
12,31.90972222,-64.2925,105,0.2628,22.07999951,-4251.9683,0.135583699,-0.867792523,2.021189299,-0.580374639
12,31.91333333,-64.25027778,82.5,0.0576,22.07999951,-4251.9683,0.135583699,-0.867792523,1.916453949,-1.239577517
12,31.91333333,-64.25027778,82.5,0.2448,22.07999951,-4251.9683,0.135583699,-0.867792523,1.916453949,-0.611188587
1,31.67055556,-64.16694444,95,0.1044,20.82999953,-4251.9683,0.159012347,-0.798569151,1.977723605,-0.981299501
1,31.67055556,-64.16694444,95,0.4032,20.82999953,-4251.9683,0.159012347,-0.798569151,1.977723605,-0.394479477
1,31.68388889,-64.1775,102.5,0.0324,20.82999953,-4251.9683,0.159012347,-0.798569151,2.010723865,-1.48945499
1,31.68388889,-64.1775,102.5,0.1152,20.82999953,-4251.9683,0.159012347,-0.798569151,2.010723865,-0.938547521
1,31.6875,-64.15527778,100,0.1188,20.86499953,-4251.9683,0.15855433,-0.799821892,2,-0.925183559
1,31.6875,-64.15527778,100,0.2844,20.86499953,-4251.9683,0.15855433,-0.799821892,2,-0.546070408
1,31.6875,-64.17138889,87.5,0.0756,20.82999953,-4251.9683,0.159012347,-0.798569151,1.942008053,-1.121478204
1,31.6875,-64.17138889,87.5,0.1476,20.82999953,-4251.9683,0.159012347,-0.798569151,1.942008053,-0.830913643
2,31.66805556,-64.17527778,92.5,0.0648,20.13999955,-4251.9683,0.152697191,-0.816168953,1.966141733,-1.188424994
2,31.66805556,-64.17527778,92.5,0.2124,20.13999955,-4251.9683,0.152697191,-0.816168953,1.966141733,-0.672845488
2,31.67694444,-64.16138889,80,0.0504,20.15999955,-4251.9683,0.154115155,-0.812154652,1.903089987,-1.297569464
2,31.67694444,-64.16138889,80,0.2628,20.15999955,-4251.9683,0.154115155,-0.812154652,1.903089987,-0.580374639
2,31.80666667,-63.86666667,77.5,0.108,20.14499955,-4314.9604,0.153990492,-0.812506093,1.889301703,-0.966576245
2,31.80666667,-63.86666667,77.5,0.2592,20.14499955,-4314.9604,0.153990492,-0.812506093,1.889301703,-0.586365003
2,31.81527778,-63.87083333,87.5,0.072,20.14499955,-4314.9604,0.153990492,-0.812506093,1.942008053,-1.142667504
2,31.81527778,-63.87083333,87.5,0.2124,20.14499955,-4314.9604,0.153990492,-0.812506093,1.942008053,-0.672845488
3,31.67166667,-64.16527778,100,0.18,19.66999956,-4251.9683,0.158290133,-0.800546156,2,-0.744727495
3,31.67166667,-64.16527778,100,0.4356,19.66999956,-4251.9683,0.158290133,-0.800546156,2,-0.360912129
3,31.68,-64.14277778,100,0.0828,19.66999956,-4251.9683,0.158290133,-0.800546156,2,-1.081969663
3,31.68,-64.14277778,100,0.5832,19.66999956,-4251.9683,0.158290133,-0.800546156,2,-0.234182485
3,31.79138889,-64.22611111,100,0.0648,19.62499956,-4251.9683,0.162301078,-0.789678594,2,-1.188424994
3,31.79138889,-64.22611111,100,0.144,19.62499956,-4251.9683,0.162301078,-0.789678594,2,-0.841637508
3,31.79972222,-64.38694444,100,0.072,19.58499956,-4251.9683,0.165154561,-0.782109427,2,-1.142667504
3,31.79972222,-64.38694444,100,0.1728,19.58499956,-4251.9683,0.165154561,-0.782109427,2,-0.762456262
4,31.79416667,-64.43222222,106,0.0468,20.17999955,-4251.9683,0.132493764,-0.877804561,2.025305865,-1.329754147
4,31.79416667,-64.43222222,106,0.1044,20.17999955,-4251.9683,0.132493764,-0.877804561,2.025305865,-0.981299501
4,31.79555556,-64.17444444,112.5,0.216,20.18499955,-4251.9683,0.132130355,-0.878997399,2.051152522,-0.665546249
4,31.79555556,-64.17444444,112.5,0.3384,20.18499955,-4251.9683,0.132130355,-0.878997399,2.051152522,-0.470569646
4,31.79666667,-64.22472222,122.5,0.0756,20.18499955,-4251.9683,0.132130355,-0.878997399,2.088136089,-1.121478204
4,31.79666667,-64.22472222,122.5,0.1296,20.18499955,-4251.9683,0.132130355,-0.878997399,2.088136089,-0.887394998
4,31.95944444,-64.14861111,85,0.2628,20.03999955,-4251.9683,0.140754223,-0.851538567,1.929418926,-0.580374639
4,31.95944444,-64.14861111,85,0.6444,20.03999955,-4251.9683,0.140754223,-0.851538567,1.929418926,-0.190844468
5,31.67111111,-64.18083333,110,0.4032,21.64499952,-4251.9683,0.068316437,-1.16547479,2.041392685,-0.394479477
5,31.67111111,-64.18083333,110,0.4644,21.64499952,-4251.9683,0.068316437,-1.16547479,2.041392685,-0.333107789
5,31.67111111,-64.30305556,110,0.0432,21.62999952,-4251.9683,0.067154378,-1.172925671,2.041392685,-1.364516253
5,31.67111111,-64.30305556,110,0.1584,21.62999952,-4251.9683,0.067154378,-1.172925671,2.041392685,-0.800244823
5,31.80111111,-64.15722222,117.5,0.0144,21.65999952,-4251.9683,0.069219179,-1.159773553,2.070037867,-1.841637508
5,31.80111111,-64.15722222,117.5,0.0432,21.65999952,-4251.9683,0.069219179,-1.159773553,2.070037867,-1.364516253
5,31.85333333,-64.21555556,97.5,0.0612,21.64499952,-4251.9683,0.069299176,-1.159271927,1.989004616,-1.213248578
5,31.85333333,-64.21555556,97.5,0.0972,21.64499952,-4251.9683,0.069299176,-1.159271927,1.989004616,-1.012333735
6,31.6525,-64.17472222,97.5,0.1692,24.50499945,-4251.9683,0.058778256,-1.230783303,1.989004616,-0.771599641
6,31.6525,-64.17472222,97.5,0.4104,24.50499945,-4251.9683,0.058778256,-1.230783303,1.989004616,-0.386792648
6,31.735,-64.4075,90,0.036,24.48499945,-4251.9683,0.058397979,-1.233602186,1.954242509,-1.443697499
6,31.735,-64.4075,90,0.1404,24.48499945,-4251.9683,0.058397979,-1.233602186,1.954242509,-0.852632892
6,31.73972222,-64.24694444,75,0.1836,24.40999945,-4251.9683,0.058616128,-1.231982874,1.875061263,-0.736127323
6,31.73972222,-64.24694444,75,0.3636,24.40999945,-4251.9683,0.058616128,-1.231982874,1.875061263,-0.439376125
6,31.805,-64.24944444,82.5,0.036,24.36999946,-4251.9683,0.059891507,-1.222634759,1.916453949,-1.443697499
6,31.805,-64.24944444,82.5,0.1188,24.36999946,-4251.9683,0.059891507,-1.222634759,1.916453949,-0.925183559
7,31.72,-64.27472222,99,0.2124,26.9599994,-4251.9683,0.049387034,-1.306387055,1.995635195,-0.672845488
7,31.72,-64.27472222,99,0.4392,26.9599994,-4251.9683,0.049387034,-1.306387055,1.995635195,-0.357337669
7,31.73416667,-64.1175,85,0.1836,26.9799994,-4251.9683,0.049741797,-1.303278528,1.929418926,-0.736127323
7,31.73416667,-64.1175,85,0.2268,26.9799994,-4251.9683,0.049741797,-1.303278528,1.929418926,-0.64435695
7,31.84083333,-64.27833333,85,0.0828,26.9299994,-4251.9683,0.052124351,-1.282959337,1.929418926,-1.081969663
7,31.84083333,-64.27833333,85,0.1908,26.9299994,-4251.9683,0.052124351,-1.282959337,1.929418926,-0.71942163
7,31.88194444,-64.35083333,105,0.1404,26.9399994,-4251.9683,0.052301884,-1.281482669,2.021189299,-0.852632892
7,31.88194444,-64.35083333,105,0.1872,26.9399994,-4251.9683,0.052301884,-1.281482669,2.021189299,-0.727694156
8,31.64333333,-64.19944444,132.5,0.0756,27.96999937,-4251.9683,0.046887983,-1.328938452,2.122215878,-1.121478204
8,31.64333333,-64.19944444,132.5,0.1044,27.96999937,-4251.9683,0.046887983,-1.328938452,2.122215878,-0.981299501
8,31.70083333,-64.23361111,110,0.0216,27.93999938,-4251.9683,0.047665004,-1.321800369,2.041392685,-1.665546249
8,31.70083333,-64.23361111,110,0.1008,27.93999938,-4251.9683,0.047665004,-1.321800369,2.041392685,-0.996539468
8,31.70472222,-64.22666667,120,0.0864,27.93999938,-4251.9683,0.047665004,-1.321800369,2.079181246,-1.063486258
8,31.70472222,-64.22666667,120,0.1656,27.93999938,-4251.9683,0.047665004,-1.321800369,2.079181246,-0.780939668
8,31.76694444,-64.19,75,0.1476,27.90999938,-4251.9683,0.048849717,-1.31113795,1.875061263,-0.830913643
8,31.76694444,-64.19,75,0.3672,27.90999938,-4251.9683,0.048849717,-1.31113795,1.875061263,-0.435097327
9,31.59638889,-64.48555556,75,0.0936,27.44999939,-4251.9683,0.05667498,-1.246608627,1.875061263,-1.028724151
9,31.59638889,-64.48555556,75,0.2664,27.44999939,-4251.9683,0.05667498,-1.246608627,1.875061263,-0.57446578
9,31.60166667,-64.50805556,101.5,0.0324,27.45999939,-4251.9683,0.056632239,-1.246936265,2.006466042,-1.48945499
9,31.60166667,-64.50805556,101.5,0.0864,27.45999939,-4251.9683,0.056632239,-1.246936265,2.006466042,-1.063486258
9,31.72583333,-64.40888889,105,0.0792,27.40999939,-4251.9683,0.05897462,-1.229334849,2.021189299,-1.101274818
9,31.72583333,-64.40888889,105,0.0792,27.40999939,-4251.9683,0.05897462,-1.229334849,2.021189299,-1.101274818
9,31.76333333,-64.38472222,87.5,0.1296,27.40999939,-4251.9683,0.059874523,-1.22275793,1.942008053,-0.887394998
9,31.76333333,-64.38472222,87.5,0.2016,27.40999939,-4251.9683,0.059874523,-1.22275793,1.942008053,-0.695509472
10,31.65222222,-64.19222222,107.5,0.0648,25.90999942,-4251.9683,0.066915378,-1.174474065,2.031408464,-1.188424994
10,31.65222222,-64.19222222,107.5,0.27,25.90999942,-4251.9683,0.066915378,-1.174474065,2.031408464,-0.568636236
10,31.66472222,-64.16916667,110,0.0648,25.90999942,-4251.9683,0.066915378,-1.174474065,2.041392685,-1.188424994
10,31.66472222,-64.16916667,110,0.108,25.90999942,-4251.9683,0.066915378,-1.174474065,2.041392685,-0.966576245
10,31.67916667,-64.0875,100,0.0216,25.90499942,-4251.9683,0.068246081,-1.16592228,2,-1.665546249
10,31.67916667,-64.0875,100,0.072,25.90499942,-4251.9683,0.068246081,-1.16592228,2,-1.142667504
10,31.69361111,-64.09777778,102.5,0.0288,25.90499942,-4251.9683,0.068246081,-1.16592228,2.010723865,-1.540607512
